,fun1_c1,fun1_c2,fun1_result,fun1_1_c1,fun1_1_c2,fun1_1_result,fun1_2_c1,fun1_2_c2,fun1_2_result,fun1_3_c1,fun1_3_c2,fun1_3_result,fun2_c1,fun2_c2,fun2_result,fun2_1_c1,fun2_1_c2,fun2_1_result,fun2_2_c1,fun2_2_c2,fun2_2_result,fun2_3_c1,fun2_3_c2,fun2_3_result,fun3_c1,fun3_c2,fun3_result,fun3_1_c1,fun3_1_c2,fun3_1_result,fun3_2_c1,fun3_2_c2,fun3_2_result,fun3_3_c1,fun3_3_c2,fun3_3_result,fun4_c1,fun4_c2,fun4_c3,fun4_result,fun4_1_c1,fun4_1_c2,fun4_1_c3,fun4_1_result,fun4_2_c1,fun4_2_c2,fun4_2_c3,fun4_2_result,fun4_3_c1,fun4_3_c2,fun4_3_c3,fun4_3_result,fun5_c1,fun5_c2,fun5_c3,fun5_result,fun5_1_c1,fun5_1_c2,fun5_1_c3,fun5_1_result,fun5_2_c1,fun5_2_c2,fun5_2_c3,fun5_2_result,fun5_3_c1,fun5_3_c2,fun5_3_c3,fun5_3_result,fun6_c1,fun6_c2,fun6_c3,fun6_result,fun6_1_c1,fun6_1_c2,fun6_1_c3,fun6_1_result,fun6_2_c1,fun6_2_c2,fun6_2_c3,fun6_2_result,fun6_3_c1,fun6_3_c2,fun6_3_c3,fun6_3_result,exSin_c1,exSin_c2,exSin_result,exTan_c1,exTan_c2,exTan_result,exGauss_1_c1,exGauss_1_c2,exGauss_1_result,exGauss_2_c1,exGauss_2_c2,exGauss_2_result
0,-10.0,-5247.0,-228663741.0674319,0.0,-17.0,,-1.0,-27.0,-27.011715255682414,-1000.0,-5002003017.0,,-3.14,-1.0015913846440263,-1.4453836713470931,0.0,1.0,1.0,0.0,1.0,1.0,-100.0,1.3686845133974428,-1.0693820281697768e-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.9998109927931245,0.0,0.0,,-10.0,-5.151515151515151,-20.303030303030305,-20.303030303030305,0.0,82.82828282828284,165.65656565656568,165.65656565656568,-1.0,-0.7373737373737373,-2.474747474747475,-2.474747474747475,-1000.0,454.5454545454545,-90.90909090909099,-90.90909090909099,-3.14,1.6810101010101017,-1.2199812439557214,0.43555275494128043,0.0,0.4242424242424242,1.8227016714412354,2.0971622164503616,0.0,56.56565656565657,1.999711387580908,,-100.0,75.75757575757578,2.1346246052146256,0.04755144332959455,-10.0,-7.575757575757576,381.30303030303025,381.2075420627688,0.0,50.505050505050505,-352.5353535353535,,-1.0,-0.4747474747474747,6.7474747474747465,6.031342159541812,-1000.0,555.5555555555554,-670554.5555555552,-670553.8954663328,0.0,1.0,,-1.5707963267948966,1.5574077246549027,,-4.0,0.00013383022576488537,0.0001293556535157373,0.0,0.3989422804014327,0.41081257249472486
1,-9.797979797979798,-4941.445052504433,-224044071.9884625,1.0101010101010102,-10.857254310269308,,-0.9797979797979798,-26.562452398693598,-26.583315949081406,-979.7979797979798,-4704973261.423626,,-3.0765656565656565,-1.0628676685606064,-1.4372998514665043,0.0707070707070707,1.068149465242506,1.084788466874999,1.0101010101010102,1.3786607436940226,1.3893880063478679,-97.97979797979798,-0.27398903130373564,-2.5747045776572987e-17,0.04040404040404041,0.07921827619009177,0.07711674526260899,0.09090909090909091,0.17402275397925937,0.26936243745191557,1.0,1.3862943611198906,2.1417801071851765,10.090909090909092,4.812251543869772,4.827160954524513,-9.797979797979798,-3.737373737373738,-17.272727272727273,-17.272727272727273,1.0101010101010102,81.81818181818183,164.64646464646466,164.64646464646466,-0.9797979797979798,-0.5353535353535352,-2.05050505050505,-2.05050505050505,-979.7979797979798,878.7878787878788,777.7777777777777,777.7777777777777,-3.0765656565656565,-1.2369696969696968,-0.34414988094125853,0.27708755829805587,0.0707070707070707,5.797979797979798,1.8045044118866274,-1.1792610810140243,1.0101010101010102,66.66666666666667,-1.054531897615989,,-97.97979797979798,77.7777777777778,-0.49011995911241013,0.048305865685517424,-9.797979797979798,-2.7272727272727275,196.25660646872768,196.19335464845926,1.0101010101010102,24.242424242424242,-94.21477400265279,,-0.9797979797979798,-0.3535353535353535,5.473931231506988,4.6979288100367365,-979.7979797979798,50.50505050505035,811197.3064993373,811197.3817894296,0.06346651825433926,0.9979866764718844,,-1.5390630676677268,1.799019678548417,,-3.919191919191919,0.0001842953023181513,0.00017839222323346292,0.20202020202020202,0.39088393119995174,0.3900938259308174
2,-9.595959595959595,-4648.049655827738,-219424415.06931275,2.0202020202020203,22.122579740884007,,-0.9595959595959596,-26.138533586038943,-26.162190069008375,-959.5959595959596,-4419941440.504508,,-3.0131313131313133,-1.1198684962989416,-1.4288739758540727,0.1414141414141414,1.130960952563984,1.1572894415398467,2.0202020202020203,0.4662751305246698,0.3924255713083077,-95.95959595959596,-1.1306262306741033,-6.199004179596111e-17,0.08080808080808081,0.15541796865463264,0.15171991912074445,0.18181818181818182,0.33410816932633247,0.39220225812201615,2.0,2.1972245773362196,2.362965364373743,20.181818181818183,6.10628636153466,4.951806584836076,-9.595959595959595,3.737373737373737,-2.121212121212121,-2.121212121212121,2.0202020202020203,73.73737373737374,149.4949494949495,149.4949494949495,-0.9595959595959596,0.9797979797979799,1.0000000000000002,1.0000000000000002,-959.5959595959596,-979.7979797979798,-2919.191919191919,-2919.191919191919,-3.0131313131313133,-0.8563636363636364,0.3124399596073244,0.9097861907439367,0.1414141414141414,0.8484848484848484,1.3928895519605948,1.7083729074340983,2.0202020202020203,96.96969696969697,-0.9795570272444455,,-95.95959595959596,-41.41414141414141,-0.9249161043857014,0.04908486395267344,-9.595959595959595,-3.737373737373738,226.8351188654219,226.76482996238778,2.0202020202020203,4.040404040404041,1.2856851341699809,,-0.9595959595959596,0.41414141414141437,-2.170390776451385,-2.8419040469505186,-959.5959595959596,818.181818181818,-1440273.767880828,-1440272.8032266796,0.12693303650867852,0.9919548128307953,,-1.5073298085405573,2.1030110406094153,,-3.8383838383838382,0.00025213805615265854,0.00024440924854732753,0.40404040404040403,0.3676724358223576,0.36759365543057204
3,-9.393939393939394,-4366.566463533406,-214804770.0626361,3.0303030303030303,112.85780671731086,,-0.9393939393939394,-25.727996215599525,-25.749599154324798,-939.3939393939394,-4146660207.8061323,,-2.9496969696969697,-1.1723645782227705,-1.4200841081748197,0.2121212121212121,1.1881205673799973,1.2183314262626344,3.0303030303030303,-0.8827536606805643,0.02236481534426755,-93.93939393939394,1.2563456519155385,-1.49250726285714e-16,0.12121212121212122,0.22882070235548824,0.2239441626079701,0.2727272727272727,0.4823241136337761,0.5205044538327994,3.0,2.772588722239781,2.6322343657964895,30.272727272727273,6.885492769150056,5.3465258895606285,-9.393939393939394,3.737373737373737,-1.9191919191919204,-1.9191919191919204,3.0303030303030303,22.222222222222225,47.47474747474748,47.47474747474748,-0.9393939393939394,-0.07070707070707061,-1.0808080808080807,-1.0808080808080807,-939.3939393939394,979.7979797979797,1020.20202020202,1020.20202020202,-2.9496969696969697,2.315353535353536,-2.350693042731733,0.016089224640921558,0.2121212121212121,4.808080808080808,0.296953582622257,-1.403258233777608,3.0303030303030303,65.65656565656566,-0.9019722182992815,,-93.93939393939394,63.636363636363654,1.2333453441773694,0.0498896782079873,-9.393939393939394,-4.545454545454546,249.16345270890727,249.087391333214,3.0303030303030303,38.38383838383839,90.4398530762167,,-0.9393939393939394,-0.9393939393939394,11.105601469237833,11.048510131059558,-939.3939393939394,676.7676767676767,-1029529.7621671254,-1029528.961092968,0.1903995547630178,0.9819286972627067,,-1.4755965494133876,2.500794854636975,,-3.757575757575758,0.00034270987295859193,0.00033266764805836194,0.6060606060606061,0.33200897997500833,0.333351335889505
4,-9.191919191919192,-4096.748129184922,-210185136.7210861,4.040404040404041,292.26673118286226,,-0.9191919191919192,-25.330592940938825,-25.346679546865335,-919.1919191919192,-3884882216.891992,,-2.8862626262626265,-1.2201447453367096,-1.4109064092355765,0.2828282828282828,1.2393426598149515,1.268988273037464,4.040404040404041,-1.4051281042935324,0.00026730046548130047,-91.91919191919192,0.03903695434868437,-3.5934447939450544e-16,0.16161616161616163,0.29962455645732017,0.29391466926918725,0.36363636363636365,0.6203098566076792,0.6449673472249244,4.0,3.2188758248682006,2.923063644564606,40.36363636363637,7.44480429230516,5.883409151266516,-9.191919191919192,-1.1111111111111107,-11.414141414141413,-11.414141414141413,4.040404040404041,51.515151515151516,107.07070707070707,107.07070707070707,-0.9191919191919192,-0.5959595959595959,-2.111111111111111,-2.111111111111111,-919.1919191919192,-494.949494949495,-1909.090909090909,-1909.090909090909,-2.8862626262626265,0.5391919191919192,0.7243858450982407,1.1364971406953865,0.2828282828282828,3.535353535353535,-1.7060020768911017,-1.0375971049461588,4.040404040404041,85.85858585858587,-0.11934156170270327,,-91.91919191919192,-55.55555555555555,0.17366128612800968,0.05072163537277598,-9.191919191919192,-4.747474747474747,249.63891439649015,249.56117952043726,4.040404040404041,76.76767676767678,410.46842158963375,,-0.9191919191919192,0.19191919191919204,-0.027752270176513827,-0.7587197784342379,-919.1919191919192,-10.10101010101016,872839.7919600043,872839.7981829463,0.25386607301735703,0.9679487013963564,,-1.443863290286218,3.0489106775170183,,-3.676767676767677,0.00046278461445970013,0.0004498365233482813,0.8080808080808081,0.2878154423606714,0.28834733769585663
5,-8.98989898989899,-3838.3473063457755,-205565514.79731634,5.050505050505051,591.2676577013892,,-0.898989898989899,-24.94607641562034,-24.954428082400447,-898.989898989899,-3634360121.325574,,-2.822828282828283,-1.263016798727642,-1.4013149240685407,0.35353535353535354,1.2843712522108655,1.3103915512188797,5.050505050505051,-0.6116708407427827,6.721722587132668e-07,-89.8989898989899,-1.290263324717174,-8.651780670341048e-16,0.20202020202020204,0.3680072859538789,0.36174799951418385,0.4545454545454546,0.7493868988828214,0.7643640164421371,5.0,3.58351893845611,3.2178617615350067,50.45454545454546,7.881397610809625,6.443526390802539,-8.98989898989899,3.5353535353535346,-1.9191919191919204,-1.9191919191919204,5.050505050505051,3.0303030303030303,11.11111111111111,11.11111111111111,-0.898989898989899,-0.5757575757575757,-2.05050505050505,-2.05050505050505,-898.989898989899,70.70707070707067,-757.5757575757576,-757.5757575757576,-2.822828282828283,0.5391919191919192,0.7289222053365951,1.1370398988586676,0.35353535353535354,3.888888888888889,-1.2912098231028812,-0.9996688673341944,5.050505050505051,19.191919191919194,2.461980411969704,,-89.8989898989899,-33.33333333333333,-1.5027220188067054,0.051582157205584234,-8.98989898989899,7.373737373737374,-168.6653402714009,-168.65869728550075,5.050505050505051,78.7878787878788,668.7481889603104,,-0.898989898989899,0.696969696969697,-4.950311192735436,-5.269424117721034,-898.989898989899,-636.3636363636364,2528891.827466585,2528891.1094266926,0.3173325912716963,0.9500711177409454,,-1.4121300311590483,3.86048558085229,,-3.595959595959596,0.0006208622991664072,0.0006042964937758407,1.0101010101010102,0.23952665870127496,0.2389364961878709
6,-8.787878787878787,-3591.1166485794574,-200945904.0439804,6.0606060606060606,1040.7788908367422,,-0.8787878787878788,-24.574199293207556,-24.57369221807467,-878.7878787878788,-3394846574.6703672,,-2.7593939393939397,-1.3008082826976792,-1.3912812756166766,0.4242424242424242,1.3229813183519843,1.3436124523621567,6.0606060606060606,0.7545853613086704,3.611420613031104e-10,-87.87878787878788,1.0820220525813093,-2.0830515858715015e-15,0.24242424242424243,0.43412901047565516,0.42755281216407814,0.5454545454545454,0.870636142515691,0.8785820310887843,6.0,3.8918202981106265,3.5062017954816413,60.54545454545455,8.239552000227809,6.973361516031897,-8.787878787878787,4.141414141414142,-0.5050505050505034,-0.5050505050505034,6.0606060606060606,59.5959595959596,125.25252525252526,125.25252525252526,-0.8787878787878788,0.49494949494949503,0.11111111111111127,0.11111111111111127,-878.7878787878788,737.3737373737372,595.9595959595956,595.9595959595956,-2.7593939393939397,-2.1250505050505053,-2.0344145773282087,-1.6403435637004726,0.4242424242424242,4.03030303030303,-1.0502932251064796,-0.9691709371771629,6.0606060606060606,28.282828282828284,-1.8888678074695326,,-87.87878787878788,-13.13131313131312,1.7321288029080013,0.0524727692333418,-8.787878787878787,-2.929292929292929,175.95867768595036,175.8931786984002,6.0606060606060606,90.90909090909092,1054.2598714416895,,-0.8787878787878788,0.29292929292929304,-1.0505050505050515,-1.671950496971254,-878.7878787878788,393.93939393939377,-269055.9329660234,-269055.45849216223,0.3807991095260356,0.9283679330160727,,-1.3803967720318788,5.199749632647131,,-3.515151515151515,0.0008275147546819402,0.0008064856588523057,1.2121212121212122,0.191367914541171,0.19096126463583976
7,-8.585858585858587,-3354.8088094494597,-196326304.2137318,7.070707070707071,1671.7187351527725,,-0.8585858585858586,-24.21471422726397,-24.205164633286067,-858.5858585858587,-3166094230.489863,,-2.695959595959596,-1.3333671784787249,-1.38077345254178,0.4949494949494949,1.354979908012429,1.369593655409882,7.070707070707071,1.4142103735507434,4.1928066537987656e-14,-85.85858585858585,0.35013696096964364,-5.015272664362584e-15,0.2828282828282829,0.49813447264800276,0.4914305228505098,0.6363636363636364,0.9849529701955881,0.9877846946186971,7.0,4.1588830833596715,3.782415214972849,70.63636363636364,8.543205634119017,7.455021334239309,-8.585858585858587,-5.353535353535354,-19.292929292929294,-19.292929292929294,7.070707070707071,92.92929292929294,192.92929292929296,192.92929292929296,-0.8585858585858586,0.1515151515151516,-0.5555555555555554,-0.5555555555555554,-858.5858585858587,-474.7474747474748,-1808.0808080808083,-1808.0808080808083,-2.695959595959596,-0.9832323232323232,0.13339148196539985,0.7173396222973515,0.4949494949494949,2.686868686868687,-1.5518081758779474,-0.9898531099172297,7.070707070707071,75.75757575757576,1.4885855597045945,,-85.85858585858585,15.151515151515156,-0.8293588259663661,0.05339511075876467,-8.585858585858587,5.353535353535353,-100.65187225793284,-100.6586931536044,7.070707070707071,23.232323232323235,381.1754922967045,,-0.8585858585858586,0.7979797979797982,-5.904091419242937,-6.076130100023527,-858.5858585858587,616.1616161616162,-854225.4054688297,-854224.6736908001,0.4442656277803748,0.9029265382866212,,-1.348663512904709,7.86099840145717,,-3.4343434343434343,0.0010957722143120606,0.0010692873718839621,1.4141414141414141,0.1467776381916519,0.14739417633066834
8,-8.383838383838384,-3129.176442519265,-191706715.05922416,8.080808080808081,2515.0054952133314,,-0.8383838383838383,-23.867373871353056,-23.849382127347447,-838.3838383838383,-2947855742.347547,,-2.6325252525252525,-1.3605625157381198,-1.3697489935290186,0.5656565656565656,1.3802071112070626,1.3891145475249986,8.080808080808081,0.749498590854454,1.059014066132758e-18,-83.83838383838383,-1.3862422735506652,-1.2075053766555928e-14,0.32323232323232326,0.5601549461331233,0.5534758976606897,0.7272727272727273,1.0930874127361399,1.0922189588832256,8.0,4.394449154672439,4.043770330131446,80.72727272727273,8.8067755233465,7.885904686387928,-8.383838383838384,8.18181818181818,7.979797979797976,7.979797979797976,8.080808080808081,55.55555555555556,119.1919191919192,119.1919191919192,-0.8383838383838383,-0.2525252525252525,-1.3434343434343434,-1.3434343434343434,-838.3838383838383,333.33333333333326,-171.71717171717182,-171.71717171717182,-2.6325252525252525,-1.7444444444444445,-1.313334301326782,-0.8080943223172784,0.5656565656565656,6.929292929292929,1.8759394286557745,-1.1529047868013476,8.080808080808081,76.76767676767678,-0.3826162607203011,,-83.83838383838383,-37.37373737373737,2.776306054826372,0.05435094610692499,-8.383838383838384,8.585858585858585,-204.75961636567695,-204.74295068613804,8.080808080808081,76.76767676767678,1389.9603101724315,,-0.8383838383838383,1.0,-7.812264054688297,-7.7140539692645245,-838.3838383838383,-757.5757575757576,2613609.3052749718,2613608.449155784,0.5077321460347141,0.873849377069785,,-1.3169302537775396,15.835834849025439,,-3.3535353535353534,0.001441547316537095,0.001408456508338438,1.6161616161616161,0.10807523024827295,0.10908424979714981
9,-8.181818181818182,-2913.9722013523665,-187087136.33311096,9.090909090909092,3601.5574755822704,,-0.8181818181818181,-23.531930879038317,-23.506728456240026,-818.1818181818182,-2739883763.8069124,,-2.5690909090909093,-1.382284899415552,-1.358130745638506,0.6363636363636364,1.3985368573268135,1.4027773079116699,9.090909090909092,-0.617080877291529,5.81072405609554e-24,-81.81818181818181,0.8543143760407573,-2.907258153706409e-14,0.36363636363636365,0.6203098566076792,0.6137775893385492,0.8181818181818182,1.195674001511241,1.1921562048244991,9.0,4.605170185988092,4.289278382720243,90.81818181818183,9.03962067407387,8.269282868810052,-8.181818181818182,-2.7272727272727275,-13.636363636363637,-13.636363636363637,9.090909090909092,58.58585858585859,126.26262626262627,126.26262626262627,-0.8181818181818181,0.7979797979797982,0.7777777777777783,0.7777777777777783,-818.1818181818182,474.7474747474746,131.31313131313095,131.31313131313095,-2.5690909090909093,2.8862626262626265,-2.8944692001414873,7.971531126175008e-06,0.6363636363636364,3.04040404040404,-1.6769294391940053,-1.0536434659452543,9.090909090909092,8.080808080808081,-1.4358715717330932,,-81.81818181818181,-5.050505050505038,0.7317539564877462,0.0553421773044122,-8.181818181818182,4.141414141414142,-62.7006427915519,-62.7155761920682,9.090909090909092,70.70707070707071,1517.0697887970618,,-0.8181818181818181,-0.9595959595959596,10.74196510560147,10.747844477008016,-818.1818181818182,-737.3737373737374,2484501.459136823,2484500.6271768166,0.5711986642890533,0.8412535328311811,,-1.2851969946503699,-2485.475404515734,,-3.2727272727272725,0.0018840898101538152,0.0018430777584284002,1.8181818181818181,0.07639552978506675,0.07624563121323506
